orderId,customerId,customerName,orderDate,totalAmount,status,eventId
O-01987,C-01664,Le Van Hieu,2026-06-19,1656000,SUCCESS,EV-009
O-01988,C-00998,Bui Van Trung,2026-07-13,4173000,SUCCESS,EV-009
O-01989,C-00822,Nguyen Van Hieu,2026-07-04,3207000,SUCCESS,EV-005
O-01990,C-00896,Vu Van Phuc,2026-07-13,625000,SUCCESS,EV-008
O-01991,C-00983,Bui Van Anh,2026-07-16,2788000,SUCCESS,EV-009
O-01992,C-00876,Pham Van Khanh,2026-07-09,1952000,SUCCESS,EV-009
O-01993,C-00609,Dang Van Khanh,2026-06-20,1310000,FAILED,EV-003
O-01994,C-01713,Nguyen Van Dung,2026-07-17,1484000,SUCCESS,EV-003
O-01995,C-00099,Dang Van Son,2026-06-25,4690000,SUCCESS,EV-009
O-01996,C-01544,Tran Van Dung,2026-07-02,2214000,FAILED,EV-007
O-01997,C-00420,Hoang Van Hung,2026-07-05,4719000,SUCCESS,EV-002
O-01998,C-01972,Pham Van Dung,2026-07-14,2333000,FAILED,EV-006
O-01999,C-01832,Vu Van Anh,2026-06-30,1233000,SUCCESS,EV-007
O-02000,C-00652,Vu Van Dung,2026-06-25,442000,SUCCESS,EV-006
O-02001,C-00961,Bui Van Minh,2026-07-04,1757000,SUCCESS,EV-003
O-02002,C-00517,Nguyen Van Cuong,2026-06-22,846000,SUCCESS,EV-006
O-02003,C-00607,Dang Van Minh,2026-07-14,4036000,SUCCESS,EV-005
O-02004,C-01471,Tran Van Quang,2026-07-04,1344000,SUCCESS,EV-002
O-02005,C-00895,Hoang Van Cuong,2026-07-11,3949000,SUCCESS,EV-006
O-02006,C-01749,Tran Van Khanh,2026-07-01,1979000,SUCCESS,EV-009
O-02007,C-00959,Vu Van Phuc,2026-07-16,4367000,SUCCESS,EV-009
O-02008,C-00401,Le Van Anh,2026-06-22,2094000,SUCCESS,EV-001
O-02009,C-00460,Nguyen Van Quang,2026-06-29,962000,SUCCESS,EV-004
O-02010,C-00019,Hoang Van Anh,2026-06-23,3752000,SUCCESS,EV-005
O-02011,C-00397,Dang Van Trung,2026-07-13,3525000,SUCCESS,EV-006
O-02012,C-01339,Nguyen Van Son,2026-06-26,1709000,SUCCESS,EV-010
O-02013,C-01281,Nguyen Van Nam,2026-07-05,774000,FAILED,EV-007
O-02014,C-00293,Dang Van Hieu,2026-07-05,1651000,SUCCESS,EV-001
O-02015,C-01296,Phan Van Dung,2026-07-02,3562000,SUCCESS,EV-007
O-02016,C-01394,Bui Van Phuc,2026-07-14,3368000,SUCCESS,EV-001
O-02017,C-01908,Hoang Van Trung,2026-07-08,4095000,SUCCESS,EV-009
O-02018,C-00681,Vo Van Cuong,2026-07-14,582000,SUCCESS,EV-002
O-02019,C-01225,Hoang Van Phuc,2026-06-20,4289000,SUCCESS,EV-007
O-02020,C-00907,Le Van Hieu,2026-06-22,1660000,SUCCESS,EV-007
O-02021,C-01757,Hoang Van Linh,2026-06-21,1747000,FAILED,EV-008
O-02022,C-01582,Pham Van Hung,2026-06-21,1696000,SUCCESS,EV-009
O-02023,C-01662,Phan Van Son,2026-06-24,1190000,FAILED,EV-009
O-02024,C-01660,Nguyen Van Dung,2026-06-20,2758000,SUCCESS,EV-003
O-02025,C-00695,Bui Van Minh,2026-06-19,295000,SUCCESS,EV-002
O-02026,C-00315,Vo Van Cuong,2026-06-24,1995000,SUCCESS,EV-005
O-02027,C-00751,Dang Van Cuong,2026-06-24,3862000,SUCCESS,EV-001
O-02028,C-00823,Vu Van Khanh,2026-07-13,1332000,SUCCESS,EV-006
O-02029,C-00951,Hoang Van Son,2026-07-10,244000,FAILED,EV-005
O-02030,C-00796,Pham Van Son,2026-06-27,362000,SUCCESS,EV-006
O-02031,C-00533,Pham Van Hung,2026-07-13,4195000,FAILED,EV-002
O-02032,C-00610,Le Van Hieu,2026-06-26,4471000,FAILED,EV-008
O-02033,C-01336,Dang Van Thanh,2026-07-18,3725000,SUCCESS,EV-010
O-02034,C-00507,Pham Van Linh,2026-06-30,4570000,SUCCESS,EV-001
O-02035,C-00474,Vo Van Hung,2026-07-11,1668000,FAILED,EV-008
O-02036,C-01115,Tran Van Nam,2026-07-05,1130000,SUCCESS,EV-005
O-02037,C-01011,Vo Van Nam,2026-07-05,1136000,SUCCESS,EV-002
O-02038,C-01134,Nguyen Van Trung,2026-07-08,4791000,SUCCESS,EV-001
O-02039,C-00220,Bui Van Nam,2026-07-01,1780000,SUCCESS,EV-009
O-02040,C-00729,Vo Van Binh,2026-07-11,2455000,SUCCESS,EV-010
O-02041,C-01142,Vu Van Dung,2026-07-18,4346000,SUCCESS,EV-002
O-02042,C-00129,Tran Van Quang,2026-07-06,3010000,SUCCESS,EV-004
O-02043,C-01172,Pham Van Binh,2026-07-17,2215000,SUCCESS,EV-001
O-02044,C-00287,Vu Van Khanh,2026-06-28,1797000,SUCCESS,EV-006
O-02045,C-01886,Tran Van Hung,2026-06-23,4649000,SUCCESS,EV-008
O-02046,C-00264,Vu Van Trung,2026-07-11,3049000,SUCCESS,EV-003
O-02047,C-01910,Nguyen Van Nam,2026-06-26,2743000,SUCCESS,EV-009
O-02048,C-00180,Bui Van Phuc,2026-06-20,3102000,SUCCESS,EV-007
O-02049,C-00399,Hoang Van Hung,2026-06-26,2834000,SUCCESS,EV-008
O-02050,C-00695,Bui Van Minh,2026-07-08,3334000,SUCCESS,EV-002
O-02051,C-00705,Hoang Van Minh,2026-06-27,4720000,FAILED,EV-005
O-02052,C-01788,Hoang Van Hung,2026-07-08,1801000,FAILED,EV-002
O-02053,C-01563,Bui Van Trung,2026-06-22,1326000,SUCCESS,EV-010
O-02054,C-00749,Hoang Van Hieu,2026-06-30,2946000,SUCCESS,EV-004
O-02055,C-01462,Vo Van Nam,2026-07-15,1955000,SUCCESS,EV-002
O-02056,C-00558,Vo Van Minh,2026-07-13,1564000,SUCCESS,EV-004
O-02057,C-00600,Tran Van Anh,2026-07-18,3879000,SUCCESS,EV-009
O-02058,C-01455,Vu Van Nam,2026-06-22,4758000,SUCCESS,EV-007
O-02059,C-01043,Phan Van Phuc,2026-07-13,4267000,SUCCESS,EV-002
O-02060,C-01051,Le Van Trung,2026-07-16,1593000,SUCCESS,EV-009
O-02061,C-00553,Hoang Van Son,2026-06-28,1843000,SUCCESS,EV-008
O-02062,C-00294,Nguyen Van Minh,2026-07-09,1993000,SUCCESS,EV-010
O-02063,C-01544,Tran Van Dung,2026-06-23,2012000,SUCCESS,EV-003
O-02064,C-01566,Hoang Van Hung,2026-07-04,2134000,SUCCESS,EV-007
O-02065,C-01648,Dang Van Trung,2026-07-03,2941000,SUCCESS,EV-006
O-02066,C-00468,Nguyen Van Cuong,2026-07-16,1653000,SUCCESS,EV-007
O-02067,C-00319,Pham Van Hung,2026-06-27,1336000,SUCCESS,EV-005
O-02068,C-01939,Phan Van Quang,2026-07-03,3616000,SUCCESS,EV-005
O-02069,C-01027,Vo Van Cuong,2026-06-23,3764000,SUCCESS,EV-009
O-02070,C-00271,Hoang Van Phuc,2026-06-20,3071000,FAILED,EV-004
O-02071,C-01219,Vu Van Linh,2026-07-14,3738000,SUCCESS,EV-006
O-02072,C-00783,Phan Van Hieu,2026-07-01,1364000,SUCCESS,EV-001
O-02073,C-00580,Pham Van Linh,2026-07-07,984000,SUCCESS,EV-003
O-02074,C-01700,Bui Van Son,2026-07-15,4043000,SUCCESS,EV-008
O-02075,C-01220,Bui Van Hung,2026-07-03,4231000,SUCCESS,EV-007
O-02076,C-01946,Pham Van Anh,2026-07-13,2652000,SUCCESS,EV-009
O-02077,C-00821,Bui Van Khanh,2026-07-14,1632000,SUCCESS,EV-008
O-02078,C-00055,Dang Van Hung,2026-06-26,396000,SUCCESS,EV-002
O-02079,C-00562,Dang Van Binh,2026-06-20,2782000,SUCCESS,EV-007
O-02080,C-00317,Vo Van Khanh,2026-07-17,1732000,SUCCESS,EV-001
O-02081,C-00277,Nguyen Van Hieu,2026-07-08,2606000,SUCCESS,EV-006
O-02082,C-00551,Pham Van Trung,2026-07-07,4722000,SUCCESS,EV-010
O-02083,C-01219,Vu Van Linh,2026-07-17,2028000,SUCCESS,EV-008
O-02084,C-00276,Le Van Hung,2026-07-03,4318000,SUCCESS,EV-005
O-02085,C-00128,Nguyen Van Hung,2026-07-13,3233000,SUCCESS,EV-001
O-02086,C-01616,Vu Van Phuc,2026-06-23,4593000,SUCCESS,EV-006
O-02087,C-01448,Dang Van Phuc,2026-07-17,4040000,SUCCESS,EV-005
O-02088,C-01573,Bui Van Trung,2026-07-15,2592000,SUCCESS,EV-006
O-02089,C-00304,Tran Van Thanh,2026-07-07,1620000,SUCCESS,EV-007
O-02090,C-00923,Vu Van Nam,2026-06-28,2168000,SUCCESS,EV-003
O-02091,C-01900,Vo Van Dung,2026-07-13,2933000,SUCCESS,EV-008
O-02092,C-01216,Vo Van Binh,2026-06-19,1185000,FAILED,EV-010
O-02093,C-00963,Hoang Van Khanh,2026-07-08,1429000,SUCCESS,EV-007
O-02094,C-01348,Bui Van Binh,2026-07-07,2213000,SUCCESS,EV-009
O-02095,C-00487,Phan Van Binh,2026-07-18,2571000,SUCCESS,EV-010
O-02096,C-00184,Phan Van Linh,2026-07-14,2792000,SUCCESS,EV-005
O-02097,C-00923,Vu Van Nam,2026-07-02,824000,SUCCESS,EV-004
O-02098,C-01985,Phan Van Anh,2026-07-18,2169000,SUCCESS,EV-009
O-02099,C-00592,Nguyen Van Thanh,2026-07-04,1685000,SUCCESS,EV-002
O-02100,C-01502,Pham Van Hung,2026-07-16,248000,SUCCESS,EV-003
O-02101,C-01101,Dang Van Dung,2026-06-24,4030000,SUCCESS,EV-008
O-02102,C-00308,Vo Van Quang,2026-07-09,3002000,FAILED,EV-006
O-02103,C-00181,Pham Van Quang,2026-07-01,4429000,SUCCESS,EV-008
O-02104,C-00883,Tran Van Cuong,2026-06-19,3177000,SUCCESS,EV-005
O-02105,C-00088,Phan Van Dung,2026-07-05,1397000,SUCCESS,EV-009
O-02106,C-01478,Tran Van Dung,2026-07-14,1577000,SUCCESS,EV-003
O-02107,C-01659,Dang Van Son,2026-07-17,110000,SUCCESS,EV-009
O-02108,C-01105,Vo Van Hieu,2026-06-21,4361000,SUCCESS,EV-003
O-02109,C-00486,Vo Van Minh,2026-07-13,4231000,SUCCESS,EV-005
O-02110,C-00758,Bui Van Nam,2026-07-06,4557000,SUCCESS,EV-009
O-02111,C-00494,Hoang Van Thanh,2026-07-06,4693000,SUCCESS,EV-005
O-02112,C-00207,Bui Van Dung,2026-07-04,3068000,SUCCESS,EV-008
O-02113,C-00002,Vu Van Dung,2026-06-21,3470000,SUCCESS,EV-010
O-02114,C-01689,Tran Van Hieu,2026-07-07,101000,SUCCESS,EV-006
O-02115,C-01195,Bui Van Hung,2026-07-15,1512000,SUCCESS,EV-004
O-02116,C-01598,Hoang Van Son,2026-07-13,2214000,SUCCESS,EV-004
O-02117,C-00156,Dang Van Thanh,2026-07-12,2847000,SUCCESS,EV-002
O-02118,C-01037,Tran Van Dung,2026-07-16,1889000,SUCCESS,EV-003
O-02119,C-00029,Pham Van Phuc,2026-06-27,2073000,SUCCESS,EV-003
O-02120,C-01460,Vu Van Anh,2026-07-18,4021000,SUCCESS,EV-005
O-02121,C-00780,Hoang Van Thanh,2026-06-22,3023000,SUCCESS,EV-010
O-02122,C-01436,Bui Van Cuong,2026-07-17,1455000,SUCCESS,EV-002
O-02123,C-00113,Bui Van Anh,2026-06-28,2545000,SUCCESS,EV-005
O-02124,C-01563,Bui Van Trung,2026-06-21,4828000,FAILED,EV-002
O-02125,C-00841,Tran Van Anh,2026-06-28,1464000,SUCCESS,EV-007
O-02126,C-00243,Bui Van Phuc,2026-07-05,335000,SUCCESS,EV-009
O-02127,C-00464,Phan Van Nam,2026-06-30,4719000,SUCCESS,EV-003
O-02128,C-00010,Pham Van Thanh,2026-07-15,3802000,SUCCESS,EV-010
O-02129,C-01957,Tran Van Cuong,2026-07-07,2387000,SUCCESS,EV-002
O-02130,C-00228,Nguyen Van Thanh,2026-06-30,1169000,SUCCESS,EV-001
O-02131,C-00015,Le Van Son,2026-07-12,427000,SUCCESS,EV-010
O-02132,C-00084,Pham Van Dung,2026-06-19,2254000,SUCCESS,EV-006
O-02133,C-00696,Dang Van Khanh,2026-06-29,1485000,SUCCESS,EV-004
O-02134,C-01150,Bui Van Khanh,2026-06-24,2340000,SUCCESS,EV-001
O-02135,C-00359,Hoang Van Anh,2026-07-18,1468000,SUCCESS,EV-007
O-02136,C-01260,Dang Van Trung,2026-07-08,4046000,SUCCESS,EV-004
O-02137,C-01181,Nguyen Van Khanh,2026-06-27,373000,SUCCESS,EV-007
O-02138,C-01083,Pham Van Nam,2026-07-17,4973000,SUCCESS,EV-007
O-02139,C-00337,Bui Van Dung,2026-06-23,220000,SUCCESS,EV-008
O-02140,C-01201,Vu Van Quang,2026-07-04,910000,SUCCESS,EV-009
O-02141,C-00705,Hoang Van Minh,2026-06-20,3784000,SUCCESS,EV-008
O-02142,C-01982,Phan Van Linh,2026-07-16,1884000,SUCCESS,EV-001
O-02143,C-00083,Bui Van Cuong,2026-07-02,1222000,SUCCESS,EV-002
O-02144,C-00621,Vu Van Khanh,2026-07-09,4172000,FAILED,EV-005
O-02145,C-01321,Phan Van Trung,2026-06-19,3207000,FAILED,EV-003
O-02146,C-00964,Tran Van Thanh,2026-06-30,263000,SUCCESS,EV-007
O-02147,C-01736,Phan Van Cuong,2026-06-23,294000,SUCCESS,EV-004
O-02148,C-00223,Le Van Cuong,2026-07-06,733000,SUCCESS,EV-007
O-02149,C-00221,Nguyen Van Cuong,2026-06-20,4064000,SUCCESS,EV-006
O-02150,C-01805,Pham Van Nam,2026-06-26,650000,SUCCESS,EV-009
O-02151,C-00311,Pham Van Minh,2026-07-11,4653000,FAILED,EV-004
O-02152,C-00129,Tran Van Quang,2026-07-05,2656000,SUCCESS,EV-010
O-02153,C-01292,Bui Van Trung,2026-06-25,3253000,SUCCESS,EV-004
O-02154,C-01604,Phan Van Hieu,2026-07-14,1736000,SUCCESS,EV-008
O-02155,C-00117,Vo Van Nam,2026-06-20,4448000,SUCCESS,EV-001
O-02156,C-00842,Vo Van Son,2026-06-30,4636000,SUCCESS,EV-002
O-02157,C-01363,Vu Van Hung,2026-06-26,4726000,SUCCESS,EV-003
O-02158,C-01639,Vu Van Anh,2026-06-20,3288000,SUCCESS,EV-010
O-02159,C-00099,Dang Van Son,2026-07-15,3710000,SUCCESS,EV-008
O-02160,C-00144,Hoang Van Dung,2026-07-16,1376000,SUCCESS,EV-003
O-02161,C-00076,Bui Van Binh,2026-06-29,371000,SUCCESS,EV-006
O-02162,C-01766,Phan Van Trung,2026-06-22,224000,SUCCESS,EV-010
O-02163,C-00179,Hoang Van Anh,2026-06-22,4838000,SUCCESS,EV-009
O-02164,C-01992,Le Van Cuong,2026-07-16,4089000,SUCCESS,EV-003
O-02165,C-00634,Bui Van Linh,2026-07-16,4971000,FAILED,EV-006
O-02166,C-01158,Tran Van Quang,2026-06-20,650000,SUCCESS,EV-001
O-02167,C-00994,Vo Van Thanh,2026-07-06,1243000,SUCCESS,EV-004
O-02168,C-00238,Vo Van Thanh,2026-07-07,1293000,SUCCESS,EV-010
O-02169,C-00367,Phan Van Cuong,2026-07-18,4090000,SUCCESS,EV-005
O-02170,C-00835,Hoang Van Khanh,2026-06-29,3907000,FAILED,EV-005
O-02171,C-00234,Vu Van Phuc,2026-07-11,626000,SUCCESS,EV-010
O-02172,C-00988,Bui Van Phuc,2026-07-03,2762000,SUCCESS,EV-008
O-02173,C-00818,Nguyen Van Minh,2026-06-27,755000,SUCCESS,EV-002
O-02174,C-00539,Phan Van Hung,2026-06-24,846000,SUCCESS,EV-010
O-02175,C-01362,Bui Van Phuc,2026-07-03,289000,SUCCESS,EV-001
O-02176,C-00213,Dang Van Linh,2026-07-13,4000000,SUCCESS,EV-007
O-02177,C-01200,Vo Van Thanh,2026-07-04,3427000,SUCCESS,EV-005
O-02178,C-00099,Dang Van Son,2026-07-11,4021000,SUCCESS,EV-008
O-02179,C-01239,Le Van Son,2026-06-22,2358000,FAILED,EV-005
O-02180,C-01495,Tran Van Phuc,2026-07-16,3245000,SUCCESS,EV-007
O-02181,C-01023,Dang Van Hieu,2026-07-04,1914000,SUCCESS,EV-004
O-02182,C-00849,Le Van Cuong,2026-06-20,3027000,SUCCESS,EV-006
O-02183,C-01107,Dang Van Linh,2026-07-01,3328000,SUCCESS,EV-003
O-02184,C-01570,Vo Van Son,2026-07-06,1916000,SUCCESS,EV-007
O-02185,C-01577,Pham Van Phuc,2026-07-07,2460000,SUCCESS,EV-010
O-02186,C-01019,Pham Van Anh,2026-06-30,3617000,SUCCESS,EV-008
O-02187,C-01600,Vu Van Trung,2026-06-25,3283000,SUCCESS,EV-007
O-02188,C-01370,Tran Van Khanh,2026-06-25,3125000,SUCCESS,EV-007
O-02189,C-00906,Nguyen Van Hieu,2026-07-02,1762000,FAILED,EV-009
O-02190,C-00461,Dang Van Anh,2026-06-26,511000,SUCCESS,EV-003
O-02191,C-00837,Pham Van Nam,2026-06-27,304000,SUCCESS,EV-010
O-02192,C-01558,Pham Van Hieu,2026-07-02,4474000,SUCCESS,EV-002
O-02193,C-01432,Bui Van Trung,2026-07-13,3872000,SUCCESS,EV-006
O-02194,C-00981,Hoang Van Khanh,2026-07-13,343000,SUCCESS,EV-001
O-02195,C-00600,Tran Van Anh,2026-07-08,3746000,SUCCESS,EV-001
O-02196,C-01589,Tran Van Trung,2026-07-17,4802000,SUCCESS,EV-005
O-02197,C-00893,Le Van Hieu,2026-06-30,4823000,SUCCESS,EV-005
O-02198,C-01573,Bui Van Trung,2026-06-25,4395000,SUCCESS,EV-008
O-02199,C-01183,Tran Van Trung,2026-07-01,2429000,SUCCESS,EV-005
O-02200,C-00296,Dang Van Cuong,2026-06-30,2349000,SUCCESS,EV-003
O-02201,C-01243,Nguyen Van Linh,2026-06-24,3053000,SUCCESS,EV-003
O-02202,C-00624,Vo Van Khanh,2026-06-26,3957000,SUCCESS,EV-005
O-02203,C-01993,Tran Van Hung,2026-06-21,1017000,SUCCESS,EV-005
O-02204,C-01828,Bui Van Phuc,2026-06-29,1140000,SUCCESS,EV-004
O-02205,C-01239,Le Van Son,2026-07-17,2686000,SUCCESS,EV-008
O-02206,C-01550,Bui Van Phuc,2026-07-13,3937000,SUCCESS,EV-004
O-02207,C-00726,Vu Van Son,2026-06-29,2122000,SUCCESS,EV-007
O-02208,C-00381,Vu Van Son,2026-06-30,4391000,SUCCESS,EV-004
O-02209,C-01045,Pham Van Hung,2026-07-10,1058000,SUCCESS,EV-005
O-02210,C-00272,Hoang Van Dung,2026-07-01,1662000,SUCCESS,EV-005
O-02211,C-01384,Dang Van Linh,2026-07-16,2642000,SUCCESS,EV-009
O-02212,C-01944,Nguyen Van Dung,2026-07-12,2974000,SUCCESS,EV-003
O-02213,C-01933,Bui Van Linh,2026-07-01,823000,SUCCESS,EV-010
O-02214,C-01448,Dang Van Phuc,2026-07-06,460000,FAILED,EV-001
O-02215,C-01006,Bui Van Hieu,2026-07-13,4921000,SUCCESS,EV-009
O-02216,C-00822,Nguyen Van Hieu,2026-07-04,3028000,SUCCESS,EV-008
O-02217,C-00923,Vu Van Nam,2026-07-14,2001000,SUCCESS,EV-009
O-02218,C-01133,Phan Van Cuong,2026-07-04,4245000,SUCCESS,EV-002
O-02219,C-00580,Pham Van Linh,2026-07-18,3363000,SUCCESS,EV-005
O-02220,C-00338,Tran Van Linh,2026-07-11,4605000,SUCCESS,EV-001
O-02221,C-00787,Vo Van Nam,2026-06-24,1711000,SUCCESS,EV-003
O-02222,C-00202,Dang Van Hieu,2026-06-19,2138000,SUCCESS,EV-003
O-02223,C-01105,Vo Van Hieu,2026-06-21,918000,SUCCESS,EV-002
O-02224,C-01771,Pham Van Nam,2026-07-18,243000,FAILED,EV-008
O-02225,C-00096,Tran Van Trung,2026-07-16,146000,SUCCESS,EV-009
O-02226,C-00225,Dang Van Hieu,2026-06-30,2248000,SUCCESS,EV-005
O-02227,C-01239,Le Van Son,2026-06-26,3893000,SUCCESS,EV-005
O-02228,C-00593,Bui Van Cuong,2026-06-24,3637000,SUCCESS,EV-006
O-02229,C-01515,Tran Van Nam,2026-06-24,445000,SUCCESS,EV-008
O-02230,C-01995,Vu Van Linh,2026-07-17,4038000,SUCCESS,EV-008
O-02231,C-01113,Phan Van Anh,2026-07-16,3850000,SUCCESS,EV-006
O-02232,C-01124,Hoang Van Thanh,2026-06-20,1158000,SUCCESS,EV-008
O-02233,C-01358,Le Van Khanh,2026-07-18,3343000,SUCCESS,EV-009
O-02234,C-01701,Dang Van Hieu,2026-07-08,1676000,SUCCESS,EV-008
O-02235,C-00278,Vo Van Hieu,2026-07-16,1861000,SUCCESS,EV-003
O-02236,C-00470,Vo Van Linh,2026-07-14,1971000,SUCCESS,EV-005
O-02237,C-00118,Tran Van Thanh,2026-06-25,116000,SUCCESS,EV-010
O-02238,C-01067,Bui Van Son,2026-07-07,656000,FAILED,EV-006
O-02239,C-01491,Dang Van Quang,2026-07-17,847000,SUCCESS,EV-006
O-02240,C-01698,Bui Van Phuc,2026-06-30,2984000,SUCCESS,EV-006
O-02241,C-00257,Le Van Binh,2026-07-02,2126000,SUCCESS,EV-006
O-02242,C-01273,Bui Van Nam,2026-07-02,2816000,FAILED,EV-004
O-02243,C-01869,Pham Van Hung,2026-07-18,175000,SUCCESS,EV-004
O-02244,C-01223,Vo Van Trung,2026-06-24,2402000,FAILED,EV-004
O-02245,C-00456,Hoang Van Dung,2026-06-23,3616000,SUCCESS,EV-008
O-02246,C-00534,Vu Van Dung,2026-07-18,4745000,SUCCESS,EV-009
O-02247,C-01459,Nguyen Van Khanh,2026-07-07,1581000,SUCCESS,EV-004
O-02248,C-00095,Dang Van Hung,2026-06-25,313000,SUCCESS,EV-008
O-02249,C-00298,Dang Van Hung,2026-07-08,3164000,SUCCESS,EV-004
O-02250,C-01649,Le Van Linh,2026-06-26,3057000,SUCCESS,EV-004
O-02251,C-01883,Dang Van Khanh,2026-06-29,2851000,SUCCESS,EV-010
O-02252,C-01155,Vu Van Son,2026-07-13,4208000,SUCCESS,EV-009
O-02253,C-00938,Tran Van Cuong,2026-07-12,384000,FAILED,EV-003
O-02254,C-01101,Dang Van Dung,2026-06-19,900000,SUCCESS,EV-006
O-02255,C-00703,Phan Van Son,2026-07-11,299000,SUCCESS,EV-003
O-02256,C-00190,Vu Van Trung,2026-07-01,1511000,SUCCESS,EV-009
O-02257,C-00474,Vo Van Hung,2026-06-22,1145000,FAILED,EV-007
O-02258,C-01303,Bui Van Quang,2026-06-28,1387000,SUCCESS,EV-002
O-02259,C-01191,Pham Van Binh,2026-07-06,4406000,SUCCESS,EV-003
O-02260,C-01522,Vu Van Dung,2026-07-01,1536000,SUCCESS,EV-006
O-02261,C-01535,Vu Van Binh,2026-07-12,3345000,SUCCESS,EV-003
O-02262,C-01805,Pham Van Nam,2026-06-28,337000,SUCCESS,EV-009
O-02263,C-01481,Hoang Van Linh,2026-07-07,536000,SUCCESS,EV-003
O-02264,C-00786,Tran Van Khanh,2026-07-01,3277000,SUCCESS,EV-008
O-02265,C-00934,Vo Van Hieu,2026-06-21,1810000,SUCCESS,EV-007
O-02266,C-01247,Hoang Van Trung,2026-07-05,4161000,SUCCESS,EV-008
O-02267,C-01998,Nguyen Van Phuc,2026-07-10,3644000,SUCCESS,EV-001
O-02268,C-00183,Vu Van Linh,2026-07-04,1529000,FAILED,EV-004
O-02269,C-00148,Phan Van Minh,2026-06-23,2154000,SUCCESS,EV-008
O-02270,C-01094,Vo Van Thanh,2026-07-08,4032000,SUCCESS,EV-006
O-02271,C-01380,Vu Van Khanh,2026-07-02,1906000,SUCCESS,EV-004
O-02272,C-01156,Tran Van Binh,2026-07-09,363000,SUCCESS,EV-005
O-02273,C-00683,Bui Van Linh,2026-07-11,3452000,SUCCESS,EV-006
O-02274,C-00510,Hoang Van Nam,2026-07-12,4181000,SUCCESS,EV-002
O-02275,C-00462,Nguyen Van Dung,2026-07-09,1946000,SUCCESS,EV-001
O-02276,C-01560,Nguyen Van Linh,2026-06-24,3706000,SUCCESS,EV-010
O-02277,C-01238,Phan Van Cuong,2026-07-05,2222000,FAILED,EV-007
O-02278,C-00380,Nguyen Van Anh,2026-06-21,4553000,SUCCESS,EV-010
O-02279,C-01335,Nguyen Van Minh,2026-07-10,204000,SUCCESS,EV-005
O-02280,C-00291,Nguyen Van Trung,2026-06-20,793000,SUCCESS,EV-007
O-02281,C-01486,Bui Van Thanh,2026-07-04,3009000,SUCCESS,EV-005
O-02282,C-01232,Tran Van Cuong,2026-07-14,3240000,SUCCESS,EV-010
O-02283,C-00570,Vo Van Cuong,2026-06-29,2992000,SUCCESS,EV-010
O-02284,C-00492,Hoang Van Linh,2026-06-24,3270000,SUCCESS,EV-009
O-02285,C-01893,Le Van Cuong,2026-06-23,1963000,SUCCESS,EV-001
O-02286,C-00739,Le Van Trung,2026-06-19,3090000,SUCCESS,EV-002
O-02287,C-00385,Hoang Van Khanh,2026-07-15,1505000,SUCCESS,EV-008
O-02288,C-00529,Pham Van Khanh,2026-07-02,4529000,SUCCESS,EV-008
O-02289,C-01751,Hoang Van Binh,2026-06-19,349000,SUCCESS,EV-005
O-02290,C-01156,Tran Van Binh,2026-07-06,4314000,FAILED,EV-002
O-02291,C-00881,Pham Van Anh,2026-07-18,961000,SUCCESS,EV-010
O-02292,C-01034,Vu Van Anh,2026-06-27,2944000,SUCCESS,EV-006
O-02293,C-00650,Hoang Van Minh,2026-06-30,3108000,SUCCESS,EV-004
O-02294,C-01079,Phan Van Binh,2026-06-21,4838000,SUCCESS,EV-002
O-02295,C-00526,Vo Van Anh,2026-06-19,2543000,SUCCESS,EV-002
O-02296,C-00582,Pham Van Binh,2026-07-08,4993000,SUCCESS,EV-001
O-02297,C-01080,Dang Van Binh,2026-06-26,3125000,SUCCESS,EV-002
O-02298,C-01389,Nguyen Van Son,2026-06-24,4146000,SUCCESS,EV-003
O-02299,C-01620,Vo Van Anh,2026-06-19,3765000,SUCCESS,EV-001
O-02300,C-01359,Vo Van Binh,2026-06-22,3064000,SUCCESS,EV-003
O-02301,C-01136,Dang Van Son,2026-06-30,4808000,SUCCESS,EV-002
O-02302,C-00489,Tran Van Trung,2026-06-24,2221000,FAILED,EV-003
O-02303,C-00378,Pham Van Dung,2026-07-18,4176000,SUCCESS,EV-007
O-02304,C-01165,Nguyen Van Hung,2026-06-22,2797000,SUCCESS,EV-007
O-02305,C-01419,Le Van Minh,2026-07-07,4144000,SUCCESS,EV-004
O-02306,C-01380,Vu Van Khanh,2026-06-20,2818000,SUCCESS,EV-007
O-02307,C-00203,Tran Van Thanh,2026-06-26,567000,SUCCESS,EV-002
O-02308,C-00600,Tran Van Anh,2026-07-09,3362000,SUCCESS,EV-004
O-02309,C-01036,Hoang Van Minh,2026-06-23,1616000,SUCCESS,EV-001
O-02310,C-00340,Vo Van Nam,2026-06-22,4894000,SUCCESS,EV-008
O-02311,C-01780,Vo Van Binh,2026-06-22,3894000,SUCCESS,EV-007
O-02312,C-01102,Vu Van Linh,2026-07-04,257000,SUCCESS,EV-006
O-02313,C-01252,Nguyen Van Cuong,2026-07-13,1272000,SUCCESS,EV-009
O-02314,C-00078,Vu Van Cuong,2026-07-04,2390000,SUCCESS,EV-005
O-02315,C-00799,Vu Van Hung,2026-07-05,3120000,SUCCESS,EV-005
O-02316,C-00363,Tran Van Nam,2026-06-23,3794000,FAILED,EV-002
O-02317,C-01250,Vo Van Khanh,2026-07-05,359000,SUCCESS,EV-009
